Normale X,Normale Y,Normale Z,S1 X,S1 Y,S1 Z,S2 X,S2 Y,S2 Z,S3 X,S3 Y,S3 Z
41662.375,-9809.255,6703.9004,2480.916,-655.5049,-6135.925,2512.766,-520.2295,-6135.925,2434.261,-643.1777,-5827.943
40878.9,-9624.736,6577.8506,2434.261,-643.1777,-5827.943,2512.766,-520.2295,-6135.925,2465.512,-510.4462,-5827.943
40714.15,-9585.947,7579.684,2434.261,-643.1777,-5827.943,2465.512,-510.4462,-5827.943,2380.5,-628.973,-5521.202
39814.98,-9374.015,7412.376,2380.5,-628.973,-5521.202,2465.512,-510.4462,-5827.943,2411.06,-499.1729,-5521.202
39630.992,-9330.696,8387.867,2380.5,-628.973,-5521.202,2411.06,-499.1729,-5521.202,2319.663,-612.8988,-5215.879
38618.17,-9092.535,8173.395,2319.663,-612.8988,-5215.879,2411.06,-499.1729,-5521.202,2349.443,-486.4159,-5215.879
38416.9,-9045.1455,9119.391,2319.663,-612.8988,-5215.879,2349.443,-486.4159,-5215.879,2251.786,-594.9645,-4912.147
37292.78,-8780.641,8852.488,2251.786,-594.9645,-4912.147,2349.443,-486.4159,-5215.879,2280.695,-472.1826,-4912.147
37075.934,-8729.584,9765.602,2251.786,-594.9645,-4912.147,2280.695,-472.1826,-4912.147,2176.908,-575.1802,-4610.181
35843.035,-8439.045,9440.948,2176.908,-575.1802,-4610.181,2280.695,-472.1826,-4912.147,2204.855,-456.4812,-4610.181
35613.168,-8384.925,10318.253,2176.908,-575.1802,-4610.181,2204.855,-456.4812,-4610.181,2095.071,-553.5573,-4310.152
34274.363,-8069.587,9930.398,2095.071,-553.5573,-4310.152,2204.855,-456.4812,-4610.181,2121.967,-439.3206,-4310.152
34033.285,-8012.8267,10769.084,2095.071,-553.5573,-4310.152,2121.967,-439.3206,-4310.152,2006.322,-530.1082,-4012.233
32591.621,-7673.486,10312.876,2006.322,-530.1082,-4012.233,2121.967,-439.3206,-4310.152,2032.079,-420.7106,-4012.233
32342.191,-7614.7593,11110.179,2006.322,-530.1082,-4012.233,2032.079,-420.7106,-4012.233,1910.712,-504.8461,-3716.594
30800.904,-7251.7065,10580.765,1910.712,-504.8461,-3716.594,2032.079,-420.7106,-4012.233,1935.241,-400.6619,-3716.594
30545.76,-7191.6357,11333.997,1910.712,-504.8461,-3716.594,1935.241,-400.6619,-3716.594,1808.295,-477.7856,-3423.404
28908.477,-6806.3945,10726.421,1808.295,-477.7856,-3423.404,1935.241,-400.6619,-3716.594,1831.51,-379.1858,-3423.404
28650.445,-6745.642,11433.25,1808.295,-477.7856,-3423.404,1831.51,-379.1858,-3423.404,1699.13,-448.9423,-3132.831
26920.86,-6338.2656,10743.078,1699.13,-448.9423,-3132.831,1831.51,-379.1858,-3423.404,1720.943,-356.2948,-3132.831
26663.115,-6277.582,11400.903,1699.13,-448.9423,-3132.831,1720.943,-356.2948,-3132.831,1583.28,-418.3324,-2845.04
24845.145,-5849.6196,10623.542,1583.28,-418.3324,-2845.04,1720.943,-356.2948,-3132.831,1603.606,-332.0019,-2845.04
24590.727,-5789.7183,11230.617,1583.28,-418.3324,-2845.04,1603.606,-332.0019,-2845.04,1460.81,-385.9736,-2560.196
22688.596,-5341.9375,10361.899,1460.81,-385.9736,-2560.196,1603.606,-332.0019,-2845.04,1479.564,-306.3209,-2560.196
22440.887,-5283.615,10916.022,1460.81,-385.9736,-2560.196,1479.564,-306.3209,-2560.196,1331.791,-351.8844,-2278.462
20458.912,-4817.0967,9951.9,1331.791,-351.8844,-2278.462,1479.564,-306.3209,-2560.196,1348.889,-279.2666,-2278.462
20221.291,-4761.148,10445.014,1331.791,-351.8844,-2278.462,1348.889,-279.2666,-2278.462,1210.971,-254.1347,-2000.0
44869.23,-8028.9146,544.8189,2643.931,-547.3844,-8000.0,2669.688,-403.4421,-8000.0,2640.281,-546.6295,-7688.283
44807.3,-8017.9556,544.01025,2640.281,-546.6295,-7688.283,2669.688,-403.4421,-8000.0,2666.003,-402.8859,-7688.283
44781.895,-8013.409,1631.7177,2640.281,-546.6295,-7688.283,2666.003,-402.8859,-7688.283,2629.335,-544.3632,-7376.743
44596.242,-7980.095,1624.9951,2629.335,-544.3632,-7376.743,2666.003,-402.8859,-7688.283,2654.95,-401.2155,-7376.743
44545.15,-7970.952,2707.4475,2629.335,-544.3632,-7376.743,2654.95,-401.2155,-7376.743,2611.097,-540.5875,-7065.56
44236.176,-7915.872,2688.5754,2611.097,-540.5875,-7065.56,2654.95,-401.2155,-7376.743,2636.535,-398.4327,-7065.56
44160.242,-7902.2837,3761.735,2611.097,-540.5875,-7065.56,2636.535,-398.4327,-7065.56,2585.58,-535.3044,-6754.911
43728.645,-7824.925,3725.0254,2585.58,-535.3044,-6754.911,2636.535,-398.4327,-7065.56,2610.769,-394.5389,-6754.911
43628.43,-7806.9927,4785.8423,2585.58,-535.3044,-6754.911,2610.769,-394.5389,-6754.911,2552.796,-528.5172,-6444.974
43075.297,-7708.17,4725.098,2552.796,-528.5172,-6444.974,2610.769,-394.5389,-6754.911,2577.666,-389.5364,-6444.974
42951.92,-7686.093,5769.4883,2552.796,-528.5172,-6444.974,2577.666,-389.5364,-6444.974,2512.766,-520.2295,-6135.925
42278.375,-7565.521,5679.032,2512.766,-520.2295,-6135.925,2577.666,-389.5364,-6444.974,2537.246,-383.4281,-6135.925
42132.355,-7539.3916,6703.928,2512.766,-520.2295,-6135.925,2537.246,-383.4281,-6135.925,2465.512,-510.4462,-5827.943
41340.043,-7397.431,6577.932,2465.512,-510.4462,-5827.943,2537.246,-383.4281,-6135.925,2489.531,-376.2174,-5827.943
41173.438,-7367.6187,7579.7866,2465.512,-510.4462,-5827.943,2489.531,-376.2174,-5827.943,2411.06,-499.1729,-5521.202
40264.11,-7205.037,7412.331,2411.06,-499.1729,-5521.202,2489.531,-376.2174,-5827.943,2434.549,-367.9086,-5521.202
40078.047,-7171.7417,8387.756,2411.06,-499.1729,-5521.202,2434.549,-367.9086,-5521.202,2349.443,-486.4159,-5215.879
39053.777,-6988.2197,8173.4814,2349.443,-486.4159,-5215.879,2434.549,-367.9086,-5521.202,2372.331,-358.5063,-5215.879
38850.23,-6951.7983,9119.308,2349.443,-486.4159,-5215.879,2372.331,-358.5063,-5215.879,2280.695,-472.1826,-4912.147
37713.414,-6748.3213,8852.483,2280.695,-472.1826,-4912.147,2372.331,-358.5063,-5215.879,2302.913,-348.0158,-4912.147
37494.125,-6709.082,9765.673,2280.695,-472.1826,-4912.147,2302.913,-348.0158,-4912.147,2204.855,-456.4812,-4610.181
36247.344,-6486.2197,9440.855,2204.855,-456.4812,-4610.181,2302.913,-348.0158,-4912.147,2226.335,-336.4433,-4610.181
36014.887,-6444.6235,10318.304,2204.855,-456.4812,-4610.181,2226.335,-336.4433,-4610.181,2121.967,-439.3206,-4310.152
34660.973,-6202.168,9930.469,2121.967,-439.3206,-4310.152,2226.335,-336.4433,-4610.181,2142.639,-323.7953,-4310.152
34417.176,-6158.543,10769.048,2121.967,-439.3206,-4310.152,2142.639,-323.7953,-4310.152,2032.079,-420.7106,-4012.233
32959.246,-5897.6094,10312.885,2032.079,-420.7106,-4012.233,2142.639,-323.7953,-4310.152,2051.875,-310.079,-4012.233
32707.004,-5852.474,11110.229,2032.079,-420.7106,-4012.233,2051.875,-310.079,-4012.233,1935.241,-400.6619,-3716.594
31148.367,-5573.6885,10580.741,1935.241,-400.6619,-3716.594,2051.875,-310.079,-4012.233,1954.094,-295.3024,-3716.594
30890.346,-5527.518,11333.931,1935.241,-400.6619,-3716.594,1954.094,-295.3024,-3716.594,1831.51,-379.1858,-3423.404
29234.557,-5231.107,10726.443,1831.51,-379.1858,-3423.404,1954.094,-295.3024,-3716.594,1849.352,-279.4738,-3423.404
28973.617,-5184.4155,11433.281,1831.51,-379.1858,-3423.404,1849.352,-279.4738,-3423.404,1720.943,-356.2948,-3132.831
27224.512,-4871.744,10742.985,1720.943,-356.2948,-3132.831,1849.352,-279.4738,-3423.404,1737.709,-262.6023,-3132.831
26963.861,-4825.1016,11400.8955,1720.943,-356.2948,-3132.831,1737.709,-262.6023,-3132.831,1603.606,-332.0019,-2845.04
25125.422,-4495.8916,10623.619,1603.606,-332.0019,-2845.04,1737.709,-262.6023,-3132.831,1619.228,-244.6975,-2845.04
24868.133,-4449.853,11230.602,1603.606,-332.0019,-2845.04,1619.228,-244.6975,-2845.04,1479.564,-306.3209,-2560.196
22944.523,-4105.7593,10361.863,1479.564,-306.3209,-2560.196,1619.228,-244.6975,-2845.04,1493.978,-225.7697,-2560.196
22694.02,-4060.9333,10915.983,1479.564,-306.3209,-2560.196,1493.978,-225.7697,-2560.196,1348.889,-279.2666,-2278.462
20689.682,-3701.9907,9951.937,1348.889,-279.2666,-2278.462,1493.978,-225.7697,-2560.196,1362.029,-205.8297,-2278.462
20449.38,-3658.9937,10527.138,1348.889,-279.2666,-2278.462,1362.029,-205.8297,-2278.462,1227.177,-158.3396,-2000.0
45238.117,-5588.1475,544.76794,2669.688,-403.4421,-8000.0,2687.615,-258.3164,-8000.0,2666.003,-402.8859,-7688.283
45175.676,-5580.3853,544.0388,2666.003,-402.8859,-7688.283,2687.615,-258.3164,-8000.0,2683.905,-257.9605,-7688.283
45150.06,-5577.2207,1631.7605,2666.003,-402.8859,-7688.283,2683.905,-257.9605,-7688.283,2654.95,-401.2155,-7376.743
44962.867,-5553.8706,1625.0996,2654.95,-401.2155,-7376.743,2683.905,-257.9605,-7688.283,2672.777,-256.891,-7376.743
44911.355,-5547.5073,2707.3513,2654.95,-401.2155,-7376.743,2672.777,-256.891,-7376.743,2636.535,-398.4327,-7065.56
44599.85,-5509.2173,2688.4885,2636.535,-398.4327,-7065.56,2672.777,-256.891,-7376.743,2654.239,-255.1092,-7065.56
44523.293,-5499.7603,3761.7908,2636.535,-398.4327,-7065.56,2654.239,-255.1092,-7065.56,2610.769,-394.5389,-6754.911
44088.168,-5445.9883,3725.0374,2610.769,-394.5389,-6754.911,2654.239,-255.1092,-7065.56,2628.3,-252.6161,-6754.911
43987.13,-5433.508,4785.7734,2610.769,-394.5389,-6754.911,2628.3,-252.6161,-6754.911,2577.666,-389.5364,-6444.974
43429.4,-5364.725,4725.0435,2577.666,-389.5364,-6444.974,2628.3,-252.6161,-6754.911,2594.975,-249.4131,-6444.974
43305.01,-5349.36,5769.502,2577.666,-389.5364,-6444.974,2594.975,-249.4131,-6444.974,2537.246,-383.4281,-6135.925
42625.97,-5265.2314,5679.1406,2537.246,-383.4281,-6135.925,2594.975,-249.4131,-6444.974,2554.283,-245.502,-6135.925
42478.746,-5247.047,6704.004,2537.246,-383.4281,-6135.925,2554.283,-245.502,-6135.925,2489.531,-376.2174,-5827.943
41679.88,-5148.5464,6577.8506,2489.531,-376.2174,-5827.943,2554.283,-245.502,-6135.925,2506.248,-240.8852,-5827.943
41511.902,-5127.7974,7579.725,2489.531,-376.2174,-5827.943,2506.248,-240.8852,-5827.943,2434.549,-367.9086,-5521.202
40595.11,-5014.267,7412.444,2434.549,-367.9086,-5521.202,2506.248,-240.8852,-5827.943,2450.896,-235.5652,-5521.202
40407.516,-4991.0957,8387.843,2434.549,-367.9086,-5521.202,2450.896,-235.5652,-5521.202,2372.331,-358.5063,-5215.879
39374.88,-4863.7783,8173.3926,2372.331,-358.5063,-5215.879,2450.896,-235.5652,-5521.202,2388.261,-229.545,-5215.879
39169.66,-4838.4287,9119.343,2372.331,-358.5063,-5215.879,2388.261,-229.545,-5215.879,2302.913,-348.0158,-4912.147
38023.473,-4696.87,8852.482,2302.913,-348.0158,-4912.147,2388.261,-229.545,-5215.879,2318.377,-222.8282,-4912.147
37802.38,-4669.5596,9765.588,2302.913,-348.0158,-4912.147,2318.377,-222.8282,-4912.147,2226.335,-336.4433,-4610.181
36545.35,-4514.0796,9440.934,2226.335,-336.4433,-4610.181,2318.377,-222.8282,-4912.147,2241.284,-215.4185,-4610.181
36310.984,-4485.1304,10318.372,2226.335,-336.4433,-4610.181,2241.284,-215.4185,-4610.181,2142.639,-323.7953,-4310.152
34945.91,-4316.8765,9930.333,2142.639,-323.7953,-4310.152,2241.284,-215.4185,-4610.181,2157.027,-207.3203,-4310.152
34700.105,-4286.5127,10769.079,2142.639,-323.7953,-4310.152,2157.027,-207.3203,-4310.152,2051.875,-310.079,-4012.233
33230.184,-4105.041,10312.8545,2051.875,-310.079,-4012.233,2157.027,-207.3203,-4310.152,2065.654,-198.538,-4012.233
32975.863,-4073.6243,11110.2,2051.875,-310.079,-4012.233,2065.654,-198.538,-4012.233,1954.094,-295.3024,-3716.594
31404.422,-3879.3586,10580.797,1954.094,-295.3024,-3716.594,2065.654,-198.538,-4012.233,1967.216,-189.0768,-3716.594
31144.277,-3847.2231,11333.979,1954.094,-295.3024,-3716.594,1967.216,-189.0768,-3716.594,1849.352,-279.4738,-3423.404
29474.908,-3640.8235,10726.5205,1849.352,-279.4738,-3423.404,1967.216,-189.0768,-3716.594,1861.77,-178.942,-3423.404
29211.822,-3608.3264,11433.187,1849.352,-279.4738,-3423.404,1861.77,-178.942,-3423.404,1737.709,-262.6023,-3132.831
27448.338,-3390.3967,10743.007,1737.709,-262.6023,-3132.831,1861.77,-178.942,-3423.404,1749.377,-168.1395,-3132.831
27185.545,-3357.9365,11400.956,1737.709,-262.6023,-3132.831,1749.377,-168.1395,-3132.831,1619.228,-244.6975,-2845.04
25331.969,-3129.1301,10623.572,1619.228,-244.6975,-2845.04,1749.377,-168.1395,-3132.831,1630.101,-156.6754,-2845.04
25072.564,-3097.0874,11230.568,1619.228,-244.6975,-2845.04,1630.101,-156.6754,-2845.04,1493.978,-225.7697,-2560.196
23133.178,-2857.55,10361.867,1493.978,-225.7697,-2560.196,1630.101,-156.6754,-2845.04,1504.01,-144.5562,-2560.196
22880.615,-2826.3518,10916.076,1493.978,-225.7697,-2560.196,1504.01,-144.5562,-2560.196,1362.029,-205.8297,-2278.462
20859.791,-2576.7393,9951.962,1362.029,-205.8297,-2278.462,1504.01,-144.5562,-2560.196,1371.175,-131.789,-2278.462
20617.514,-2546.8115,10418.885,1362.029,-205.8297,-2278.462,1371.175,-131.789,-2278.462,1227.177,-158.3396,-2000.0
45474.31,-3130.562,544.796,2687.615,-258.3164,-8000.0,2697.658,-112.433,-8000.0,2683.905,-257.9605,-7688.283
45411.527,-3126.224,544.0514,2683.905,-257.9605,-7688.283,2697.658,-112.433,-8000.0,2693.934,-112.2785,-7688.283
45385.777,-3124.4514,1631.8655,2683.905,-257.9605,-7688.283,2693.934,-112.2785,-7688.283,2672.777,-256.891,-7376.743
45197.6,-3111.5974,1625.0527,2672.777,-256.891,-7376.743,2693.934,-112.2785,-7688.283,2682.765,-111.813,-7376.743
45145.82,-3108.0325,2707.2644,2672.777,-256.891,-7376.743,2682.765,-111.813,-7376.743,2654.239,-255.1092,-7065.56
44832.684,-3086.3042,2688.5652,2654.239,-255.1092,-7065.56,2682.765,-111.813,-7376.743,2664.157,-111.0375,-7065.56
44755.723,-3081.0063,3761.7979,2654.239,-255.1092,-7065.56,2664.157,-111.0375,-7065.56,2628.3,-252.6161,-6754.911
44318.355,-3050.897,3725.0364,2628.3,-252.6161,-6754.911,2664.157,-111.0375,-7065.56,2638.121,-109.9523,-6754.911
44216.793,-3043.9053,4785.721,2628.3,-252.6161,-6754.911,2638.121,-109.9523,-6754.911,2594.975,-249.4131,-6444.974
43656.15,-3005.4658,4724.9707,2594.975,-249.4131,-6444.974,2638.121,-109.9523,-6754.911,2604.672,-108.5582,-6444.974
43531.113,-2996.858,5769.614,2594.975,-249.4131,-6444.974,2604.672,-108.5582,-6444.974,2554.283,-245.502,-6135.925
42848.48,-2949.8516,5679.1416,2554.283,-245.502,-6135.925,2604.672,-108.5582,-6444.974,2563.828,-106.8559,-6135.925
42700.49,-2939.6636,6703.9194,2554.283,-245.502,-6135.925,2563.828,-106.8559,-6135.925,2506.248,-240.8852,-5827.943
41897.49,-2884.2478,6577.9077,2506.248,-240.8852,-5827.943,2563.828,-106.8559,-6135.925,2515.613,-104.8464,-5827.943
41728.637,-2872.6238,7579.8477,2506.248,-240.8852,-5827.943,2515.613,-104.8464,-5827.943,2450.896,-235.5652,-5521.202
40807.066,-2809.4185,7412.3477,2450.896,-235.5652,-5521.202,2515.613,-104.8464,-5827.943,2460.055,-102.5308,-5521.202
40618.492,-2796.4358,8387.749,2450.896,-235.5652,-5521.202,2460.055,-102.5308,-5521.202,2388.261,-229.545,-5215.879
39580.414,-2725.025,8173.362,2388.261,-229.545,-5215.879,2460.055,-102.5308,-5521.202,2397.186,-99.91054,-5215.879
39374.125,-2710.8223,9119.326,2388.261,-229.545,-5215.879,2397.186,-99.91054,-5215.879,2318.377,-222.8282,-4912.147
38221.992,-2631.5525,8852.463,2318.377,-222.8282,-4912.147,2397.186,-99.91054,-5215.879,2327.041,-96.987,-4912.147
37999.742,-2616.2507,9765.676,2318.377,-222.8282,-4912.147,2327.041,-96.987,-4912.147,2241.284,-215.4185,-4610.181
36736.133,-2529.2585,9440.935,2241.284,-215.4185,-4610.181,2327.041,-96.987,-4912.147,2249.66,-93.76191,-4610.181
36500.543,-2513.0383,10318.2295,2241.284,-215.4185,-4610.181,2249.66,-93.76191,-4610.181,2157.027,-207.3203,-4310.152
35128.39,-2418.4734,9930.377,2157.027,-207.3203,-4310.152,2249.66,-93.76191,-4610.181,2165.088,-90.23709,-4310.152
34881.305,-2401.4624,10769.041,2157.027,-207.3203,-4310.152,2165.088,-90.23709,-4310.152,2065.654,-198.538,-4012.233
33403.69,-2299.6345,10312.889,2065.654,-198.538,-4012.233,2165.088,-90.23709,-4310.152,2073.373,-86.41457,-4012.233
33148.047,-2282.0352,11110.249,2065.654,-198.538,-4012.233,2073.373,-86.41457,-4012.233,1967.216,-189.0768,-3716.594
31568.402,-2173.2637,10580.806,1967.216,-189.0768,-3716.594,2073.373,-86.41457,-4012.233,1974.567,-82.29653,-3716.594
31306.9,-2155.261,11334.046,1967.216,-189.0768,-3716.594,1974.567,-82.29653,-3716.594,1861.77,-178.942,-3423.404
29628.8,-2040.018,10726.43,1861.77,-178.942,-3423.404,1974.567,-82.29653,-3716.594,1868.728,-77.88532,-3423.404
29364.342,-2021.8092,11433.234,1861.77,-178.942,-3423.404,1868.728,-77.88532,-3423.404,1749.377,-168.1395,-3132.831
27591.656,-1899.7913,10743.014,1749.377,-168.1395,-3132.831,1868.728,-77.88532,-3423.404,1755.915,-73.18347,-3132.831
27327.49,-1881.6024,11400.928,1749.377,-168.1395,-3132.831,1755.915,-73.18347,-3132.831,1630.101,-156.6754,-2845.04
25464.25,-1753.2346,10623.613,1630.101,-156.6754,-2845.04,1755.915,-73.18347,-3132.831,1636.193,-68.19366,-2845.04
25203.492,-1735.2812,11230.577,1630.101,-156.6754,-2845.04,1636.193,-68.19366,-2845.04,1504.01,-144.5562,-2560.196
23253.934,-1600.8219,10361.923,1504.01,-144.5562,-2560.196,1636.193,-68.19366,-2845.04,1509.63,-62.91876,-2560.196
23000.053,-1583.3445,10916.058,1504.01,-144.5562,-2560.196,1509.63,-62.91876,-2560.196,1371.175,-131.789,-2278.462
20968.695,-1443.5779,9951.937,1371.175,-131.789,-2278.462,1509.63,-62.91876,-2560.196,1376.299,-57.36176,-2278.462
20725.154,-1426.8114,10434.129,1371.175,-131.789,-2278.462,1376.299,-57.36176,-2278.462,1235.817,-61.56826,-2000.0
45577.09,-664.3008,544.80896,2697.658,-112.433,-8000.0,2699.789,33.78013,-8000.0,2693.934,-112.2785,-7688.283
45514.19,-663.3114,544.0911,2693.934,-112.2785,-7688.283,2699.789,33.78013,-8000.0,2696.062,33.73285,-7688.283
45488.383,-662.9353,1631.8191,2693.934,-112.2785,-7688.283,2696.062,33.73285,-7688.283,2682.765,-111.813,-7376.743
45299.79,-660.19714,1625.0487,2682.765,-111.813,-7376.743,2696.062,33.73285,-7688.283,2684.884,33.59299,-7376.743
45247.887,-659.44073,2707.345,2682.765,-111.813,-7376.743,2684.884,33.59299,-7376.743,2664.157,-111.0375,-7065.56
44934.06,-655.03436,2688.4897,2664.157,-111.0375,-7065.56,2684.884,33.59299,-7376.743,2666.262,33.35999,-7065.56
44856.926,-653.9099,3761.8015,2664.157,-111.0375,-7065.56,2666.262,33.35999,-7065.56,2638.121,-109.9523,-6754.911
44418.53,-647.3875,3725.0972,2638.121,-109.9523,-6754.911,2666.262,33.35999,-7065.56,2640.205,33.03397,-6754.911
44316.74,-645.9039,4785.6494,2638.121,-109.9523,-6754.911,2640.205,33.03397,-6754.911,2604.672,-108.5582,-6444.974
43754.832,-637.5047,4725.0664,2604.672,-108.5582,-6444.974,2640.205,33.03397,-6754.911,2606.729,32.61512,-6444.974
43629.516,-635.67883,5769.6177,2604.672,-108.5582,-6444.974,2606.729,32.61512,-6444.974,2563.828,-106.8559,-6135.925
42945.363,-625.8701,5679.0728,2563.828,-106.8559,-6135.925,2606.729,32.61512,-6444.974,2565.853,32.10368,-6135.925
42797.04,-623.70856,6703.984,2563.828,-106.8559,-6135.925,2565.853,32.10368,-6135.925,2515.613,-104.8464,-5827.943
41992.21,-611.97876,6577.911,2515.613,-104.8464,-5827.943,2565.853,32.10368,-6135.925,2517.6,31.49995,-5827.943
41822.977,-609.5124,7579.7456,2515.613,-104.8464,-5827.943,2517.6,31.49995,-5827.943,2460.055,-102.5308,-5521.202
40899.29,-596.0326,7412.3506,2460.055,-102.5308,-5521.202,2517.6,31.49995,-5827.943,2461.998,30.80426,-5521.202
40710.29,-593.27826,8387.72,2460.055,-102.5308,-5521.202,2461.998,30.80426,-5521.202,2397.186,-99.91054,-5215.879
39669.902,-577.9972,8173.4146,2397.186,-99.91054,-5215.879,2461.998,30.80426,-5521.202,2399.079,30.01702,-5215.879
39463.145,-574.98474,9119.305,2397.186,-99.91054,-5215.879,2399.079,30.01702,-5215.879,2327.041,-96.987,-4912.147
38308.395,-557.92944,8852.557,2327.041,-96.987,-4912.147,2399.079,30.01702,-5215.879,2328.878,29.13868,-4912.147
38085.645,-554.68524,9765.668,2327.041,-96.987,-4912.147,2328.878,29.13868,-4912.147,2249.66,-93.76191,-4610.181
36819.19,-536.62335,9440.777,2249.66,-93.76191,-4610.181,2328.878,29.13868,-4912.147,2251.437,28.16974,-4610.181
36583.066,-533.18195,10318.27,2249.66,-93.76191,-4610.181,2251.437,28.16974,-4610.181,2165.088,-90.23709,-4310.152
35207.79,-513.11163,9930.382,2165.088,-90.23709,-4310.152,2251.437,28.16974,-4610.181,2166.798,27.11074,-4310.152
34960.14,-509.5025,10769.075,2165.088,-90.23709,-4310.152,2166.798,27.11074,-4310.152,2073.373,-86.41457,-4012.233
33479.203,-487.68225,10312.979,2073.373,-86.41457,-4012.233,2166.798,27.11074,-4310.152,2075.01,25.96231,-4012.233
33222.98,-483.94992,11110.255,2073.373,-86.41457,-4012.233,2075.01,25.96231,-4012.233,1974.567,-82.29653,-3716.594
31639.756,-461.17795,10580.695,1974.567,-82.29653,-3716.594,2075.01,25.96231,-4012.233,1976.127,24.72509,-3716.594
31377.662,-457.3577,11333.941,1974.567,-82.29653,-3716.594,1976.127,24.72509,-3716.594,1868.728,-77.88532,-3423.404
29695.775,-432.7343,10726.464,1868.728,-77.88532,-3423.404,1976.127,24.72509,-3716.594,1870.204,23.39979,-3423.404
29430.719,-428.87183,11433.216,1868.728,-77.88532,-3423.404,1870.204,23.39979,-3423.404,1755.915,-73.18347,-3132.831
27654.018,-403.01398,10742.994,1755.915,-73.18347,-3132.831,1870.204,23.39979,-3423.404,1757.302,21.98717,-3132.831
27389.254,-399.15546,11400.944,1755.915,-73.18347,-3132.831,1757.302,21.98717,-3132.831,1636.193,-68.19366,-2845.04
25521.797,-371.82373,10623.641,1636.193,-68.19366,-2845.04,1757.302,21.98717,-3132.831,1637.485,20.48804,-2845.04
25260.45,-368.0162,11230.637,1636.193,-68.19366,-2845.04,1637.485,20.48804,-2845.04,1509.63,-62.91876,-2560.196
23306.508,-339.53876,10361.929,1509.63,-62.91876,-2560.196,1637.485,20.48804,-2845.04,1510.822,18.90325,-2560.196
23052.053,-335.83176,10916.038,1509.63,-62.91876,-2560.196,1510.822,18.90325,-2560.196,1376.299,-57.36176,-2278.462
21016.09,-306.2552,9951.909,1376.299,-57.36176,-2278.462,1510.822,18.90325,-2560.196,1377.386,17.23371,-2278.462
20771.996,-302.69815,10504.1875,1376.299,-57.36176,-2278.462,1377.386,17.23371,-2278.462,1236.838,35.58265,-2000.0
